"证券代码","证券简称","上市板","上市日期","企业规模","成立日期","注册资本[元]","主营产品类型","所属区县","城市","注册地址","办公地址","员工总数","证监会行业名称","总市值[元]","市值[亿元]","市盈率PE","Wind ESG评级","Wind ESG综合得分","坐标"
"301023.SZ","江南奕帆","创业板","2021-07-07T00:00:00+08:00","小型","2011-06-28T00:00:00+08:00","56000250","专用设备与零部件","惠山区","无锡市","江苏省无锡市惠山区经济开发区堰桥配套区堰裕路7号","江苏省无锡市惠山区经济开发区堰桥配套区堰裕路7号","299","制造业","2940013125","29.40013125","40.7549362182617","BB","5.3","POINT(120.272565 31.69619522)"
"603101.SH","汇嘉时代","主板","2016-05-06T00:00:00+08:00","大型","2008-04-07T00:00:00+08:00","470400000","百货商场","新市区","乌鲁木齐市","新疆维吾尔自治区乌鲁木齐市高新技术产业开发区北京南路钻石城5号1栋23层","新疆维吾尔自治区乌鲁木齐市天山区前进街58号","3306","批发和零售业","2940000000","29.4","41.2382392883301","BB","6.05","POINT(87.56736487 43.85790242)"
"001207.SZ","联科科技","主板","2021-06-23T00:00:00+08:00","中型","2001-04-23T00:00:00+08:00","183860000","其他化学品","青州市","青州市","山东省潍坊市青州市鲁星路577号","山东省潍坊市青州市鲁星路577号","623","制造业","2939921400","29.399214","22.1957950592041","BBB","6.77","POINT(118.53412222 36.67625626)"
"600423.SH","柳化股份","主板","2003-07-17T00:00:00+08:00","小型","2001-03-06T00:00:00+08:00","798695026","氮肥、无机化工原料、原煤","柳北区","柳州市","广西壮族自治区柳州市柳北区跃进路106号之八汇金国际26层","广西壮族自治区柳州市跃进路106-8号汇金国际26层","81","制造业","2939197695.68","29.391976956799997","143.799575805664","BB","4.9","POINT(109.40702107 24.35830311)"
"600980.SH","北矿科技","主板","2004-05-12T00:00:00+08:00","中型","2000-09-06T00:00:00+08:00","172828124","磁性材料、锌","丰台区","北京市","北京市丰台区南四环西路188号18区23号楼4层","北京市丰台区南四环西路188号18区23号楼","614","制造业","2938078108","29.38078108","31.1245365142822","BB","5.83","POINT(116.28508341 39.81921602)"
"002358.SZ","ST森源","主板","2010-02-10T00:00:00+08:00","大型","2000-10-30T00:00:00+08:00","929756977","变电设备、继电保护及调度自动化、铜","长葛市","长葛市","河南省长葛市魏武路南段西侧","河南省长葛市魏武路南段西侧","13339","制造业","2938032047.32","29.3803204732","-6.04865550994873","B","4.88","POINT(113.81905256 34.1909503)"
"688456.SH","有研粉材","科创板","2021-03-17T00:00:00+08:00","中型","2004-03-04T00:00:00+08:00","103660000","其他化学品","怀柔区","北京市","北京市怀柔区雁栖经济开发区雁栖路3号1幢","北京市怀柔区雁栖经济开发区杨雁路3号1幢","572","制造业","2935651200","29.356512","35.6058731079102","BB","5.25","POINT(116.67708918 40.36884577)"
"603329.SH","上海雅仕","主板","2017-12-29T00:00:00+08:00","中型","2003-05-22T00:00:00+08:00","158756195","磷肥、无机化工原料、氧化铝、有机化工原料","浦东新区","上海市","上海市浦东新区自由贸易试验区浦东南路855号33H室","上海市浦东新区自由贸易试验区浦东南路855号36H室","500","交通运输、仓储和邮政业","2935402045.55","29.354020455500002","17.226541519165","BB","5.71","POINT(121.51055852 31.23436066)"
"600260.SH","*ST凯乐","主板","2000-07-06T00:00:00+08:00","中型","1993-02-28T00:00:00+08:00","994886058","白酒、高分子聚合物、建筑型材、通信线缆、住宅建筑","公安县","荆州市","湖北省荆州市公安县","湖北省荆州市公安县斗湖堤镇城关","906","制造业","2934913871.1","29.349138711","-0.335238009691238","BB","5.87","POINT(112.22394659 30.06089634)"
"300885.SZ","海昌新材","创业板","2020-09-10T00:00:00+08:00","中型","2001-01-11T00:00:00+08:00","250800000","专用设备与零部件","邗江区","扬州市","江苏省扬州市邗江区维扬经济开发区荷叶西路","江苏省扬州市维扬经济开发区新甘泉西路71号","312","制造业","2934360000","29.3436","35.7650566101074","BBB","6.22","POINT(119.37841712 32.44569003)"
"002420.SZ","毅昌科技","主板","2010-06-01T00:00:00+08:00","大型","1997-09-12T00:00:00+08:00","401000000","车身及外观设备、其他消费电子产品","黄埔区","广州市","广东省广州市高新技术产业开发区科学城科丰路29号","广东省广州市高新技术产业开发区科学城科丰路29号","2606","制造业","2931310000","29.3131","50.9011611938477","BB","5.76","POINT(113.44808272 23.14883487)"
"603788.SH","宁波高发","主板","2015-01-20T00:00:00+08:00","大型","1999-01-20T00:00:00+08:00","223065068","汽车及零配件经销","鄞州区","宁波市","浙江省宁波市鄞州投资创业中心(下应北路717号)","浙江省宁波市鄞州区下应北路717号","1425","制造业","2931074993.52","29.3107499352","20.9039268493652","BB","5.88","POINT(121.58947108 29.81790764)"
"300922.SZ","天秦装备","创业板","2020-12-25T00:00:00+08:00","小型","1996-03-21T00:00:00+08:00","156811200","打印机、染料及颜料、塑料制品经销、专用设备与零部件","海港区","秦皇岛市","河北省秦皇岛市海港区经济技术开发区雪山路5号","河北省秦皇岛市经济技术开发区雪山路3号,5号","195","制造业","2930801328","29.30801328","39.1142807006836","BB","5.65","POINT(119.5333844 39.94218206)"
"301030.SZ","仕净科技","创业板","2021-07-22T00:00:00+08:00","中型","2005-04-11T00:00:00+08:00","133333334","专用设备与零部件","相城区","苏州市","江苏省苏州市相城区太平街道金瑞路58号","江苏省苏州市相城区太平街道金瑞路58号","680","制造业","2926666681.3","29.266666813","47.0268592834473","BBB","6.75","POINT(120.68872468 31.42542781)"
"003002.SZ","壶化股份","主板","2020-09-22T00:00:00+08:00","大型","1994-09-27T00:00:00+08:00","200000000","火工产品","壶关县","长治市","山西省长治市壶关经济开发区化工路1号","山西省长治市壶关经济开发区化工路1号","1861","制造业","2926000000","29.26","36.1026344299316","BB","5.55","POINT(113.20053996 36.11543455)"
"600387.SH","ST海越","主板","2004-02-18T00:00:00+08:00","大型","1993-07-26T00:00:00+08:00","468144464","成品油、国内贸易、普通公路收费、液化气","诸暨市","诸暨市","浙江省绍兴市诸暨市西施大街59号","浙江省绍兴市诸暨市西施大街59号","524","批发和零售业","2925902900","29.259029","35.4445953369141","BB","5.62","POINT(120.23128036 29.71425549)"
"603878.SH","武进不锈","主板","2016-12-19T00:00:00+08:00","大型","2001-03-30T00:00:00+08:00","400758848","钢管类","天宁区","常州市","江苏省常州市天宁区郑陆镇武澄西路1号","江苏省常州市天宁区郑陆镇武澄西路1号","1399","制造业","2925539590.4","29.255395904","18.5056381225586","BBB","6.3","POINT(120.08259536 31.79228321)"
"603028.SH","赛福天","主板","2016-03-31T00:00:00+08:00","中型","2005-06-23T00:00:00+08:00","287040000","钢丝类","锡山区","无锡市","江苏省无锡市锡山区锡山经济开发区芙蓉中三路151号","江苏省无锡市锡山区锡山经济开发区芙蓉中三路151号","789","制造业","2924937600","29.249376","50.1953392028809","BB","5.45","POINT(120.38533014 31.63290211)"
"002671.SZ","龙泉股份","主板","2012-04-26T00:00:00+08:00","大型","2000-08-22T00:00:00+08:00","565725368","水泥制品","博山区","淄博市","山东省淄博市博山区尖山东路36号","江苏省常州市新北区沿江东路533号","1331","制造业","2924800152.56","29.2480015256","-99.3008728027344","BB","5.63","POINT(117.85589479 36.49467989)"
"002105.SZ","信隆健康","主板","2007-01-12T00:00:00+08:00","大型","1991-10-28T00:00:00+08:00","368500000","体育用品、自行车及配件","宝安区","深圳市","广东省深圳市宝安区松岗街道办碧头第三工业区","广东省深圳市宝安区松岗街道办碧头第三工业区","2948","制造业","2922205000","29.22205","11.3034353256226","A","7.08","POINT(113.8035759 22.77755218)"
"002395.SZ","双象股份","主板","2010-04-29T00:00:00+08:00","中型","2002-12-02T00:00:00+08:00","268209000","高分子聚合物","新吴区","无锡市","江苏省无锡市新吴区鸿山街道后宅中路188号","江苏省无锡市新吴区鸿山街道后宅中路188号","570","制造业","2920796010","29.2079601","120.814682006836","BBB","6.01","POINT(120.47890004 31.48545017)"
"000782.SZ","美达股份","主板","1997-06-19T00:00:00+08:00","大型","1992-11-08T00:00:00+08:00","528139623","高分子聚合物、合成纤维、衣着用纺织品","新会区","江门市","广东省江门市新会区江会路上浅口","广东省江门市新会区江会路上浅口","2475","制造业","2920612115.19","29.2061211519","52.853588104248","BBB","6.08","POINT(113.0677565 22.55177331)"
"300508.SZ","维宏股份","创业板","2016-04-19T00:00:00+08:00","大型","2007-06-04T00:00:00+08:00","109094400","系统集成服务","闵行区","上海市","上海市闵行区颛兴东路1277弄29号四楼","上海市奉贤区沪杭公路1590号","586","信息传输、软件和信息技术服务业","2918275200","29.182752","62.6703224182129","BB","5.25","POINT(121.41384074 31.0749431)"
"002905.SZ","金逸影视","主板","2017-10-16T00:00:00+08:00","大型","2004-03-01T00:00:00+08:00","376320000","休闲食品、影视制作发行","天河区","广州市","广东省广州市天河区华成路8号之一402房之一","广东省广州市天河区华成路8号之一402房之一","3410","文化、体育和娱乐业","2916480000","29.1648","-7.03832578659058","BBB","6.67","POINT(113.31287524 23.12348466)"
"603322.SH","超讯通信","主板","2016-07-28T00:00:00+08:00","大型","1998-08-28T00:00:00+08:00","160150000","互联网服务","天河区","广州市","广东省广州市天河区高普路1025号4楼401室","广东省广州市黄埔区科学大道48号绿地中央广场E栋28楼","1217","信息传输、软件和信息技术服务业","2914730000","29.1473","-13.1477460861206","B","5.15","POINT(113.40670193 23.17497571)"
"300641.SZ","正丹股份","创业板","2017-04-18T00:00:00+08:00","中型","2007-01-23T00:00:00+08:00","489604207","化学试剂","京口区","镇江市","江苏省镇江市新区国际化学工业园松林山路南","江苏省镇江市润州区南山路61号国控大厦A座15楼","460","制造业","2913145031.65","29.1314503165","28.7401790618896","BB","5.86","POINT(119.61786626 32.16551254)"
"002772.SZ","众兴菌业","主板","2015-06-26T00:00:00+08:00","大型","2005-11-18T00:00:00+08:00","407430569","菌藻类","麦积区","天水市","甘肃省天水市麦积区国家农业科技园区","甘肃省天水市麦积区国家农业科技园区","5588","农、林、牧、渔业","2913128568.35","29.1312856835","113.325119018555","BB","5.86","POINT(105.65006333 34.70129379)"
"301065.SZ","本立科技","创业板","2021-09-14T00:00:00+08:00","中型","2011-05-13T00:00:00+08:00","70680000","化学试剂","临海市","临海市","浙江省台州市临海市临海头门港新区东海第六大道15号","浙江省台州市临海市临海头门港新区东海第六大道15号","421","制造业","2912016000","29.12016","52.8475189208984","BB","5.84","POINT(121.57175139 28.70058833)"
"688115.SH","思林杰","科创板","2022-03-14T00:00:00+08:00","小型","2005-04-21T00:00:00+08:00","66670000","系统集成服务、专用设备与零部件","番禺区","广州市","广东省广州市番禺区石碁镇亚运大道1003号2号楼101,201,301,401,501","广东省广州市番禺区石碁镇亚运大道1003号2号楼101,201,301,401,501","277","制造业","2909478800","29.094788","34.9062881469727","","3","POINT(113.43030279 22.94007512)"
"605033.SH","美邦股份","主板","2021-09-16T00:00:00+08:00","中型","1998-08-05T00:00:00+08:00","137793000","有机化学农药","蒲城县","渭南市","陕西省渭南市蒲城县高新技术产业开发区","陕西省西安市经济技术开发区草滩三路588号石羊工业园区A19号楼","933","制造业","2907432300","29.074323","17.010591506958","BBB","6.08","POINT(109.58148332 34.95689685)"
"603090.SH","宏盛股份","主板","2016-08-31T00:00:00+08:00","中型","2000-12-25T00:00:00+08:00","100000000","专用设备与零部件","滨湖区","无锡市","江苏省无锡市滨湖区马山梁康路8号","江苏省无锡市滨湖区马山梁康路8号","819","制造业","2907000000","29.07","198.319961547852","BB","5.93","POINT(120.11041593 31.47252565)"
"301198.SZ","喜悦智行","创业板","2021-12-02T00:00:00+08:00","中型","2005-02-03T00:00:00+08:00","130000000","金属包装制品、塑料包装制品","慈溪市","慈溪市","浙江省宁波市慈溪市桥头镇吴山南路1111号","浙江省宁波市慈溪市桥头镇吴山南路1111号","364","制造业","2906800000","29.068","46.5915832519531","BBB","6.26","POINT(121.3692753 30.16311288)"
"300731.SZ","科创新源","创业板","2017-12-08T00:00:00+08:00","中型","2008-01-10T00:00:00+08:00","124328107","高分子聚合物","光明区","深圳市","广东省深圳市光明区新湖街道同富裕工业园富川科技工业园2号,3号厂房","广东省深圳市光明区新湖街道同富裕工业园富川科技工业园2号,3号厂房","752","制造业","2906791141.66","29.067911416599998","-77.2519836425781","BB","5.36","POINT(114.06696837 22.66308955)"
"688216.SH","气派科技","科创板","2021-06-23T00:00:00+08:00","大型","2006-11-07T00:00:00+08:00","106270000","集成电路","龙岗区","深圳市","广东省深圳市龙岗区平湖街道辅城坳社区平龙西路250号1#厂房301-2","广东省东莞市石排镇气派科技路气派大厦","1502","制造业","2906484500","29.064845","26.8497714996338","BBB","6.45","POINT(114.09636077 22.70183465)"
"002702.SZ","海欣食品","主板","2012-10-11T00:00:00+08:00","大型","2005-04-22T00:00:00+08:00","480760000","肉制品","仓山区","福州市","福建省福州市仓山区建新镇建新北路150号1#楼","福建省福州市仓山区建新镇建新北路150号1#楼","1989","制造业","2903790400","29.037904","-104.105697631836","BBB","6.03","POINT(119.24852202 26.05785258)"
